,agency_cd,site_no,Discharge_cfs_Mean,Gage_height_feet_Mean,Dissolved_oxygen_mpl_Maximum,Dissolved_oxygen_mpl_Minimum,Dissolved_oxygen_mpl_Mean
2016-03-16,USGS,02266200,5.23,93.88,2.1,1.1,1.4
2016-03-17,USGS,02266200,5.00,93.86,2.5,1.1,1.5
2016-03-18,USGS,02266200,4.71,93.84,2.6,1.1,1.6
2016-03-19,USGS,02266200,4.66,93.83,1.8,1.1,1.4
2016-03-20,USGS,02266200,4.69,93.83,2.7,1.3,1.8
2016-03-21,USGS,02266200,4.46,93.81,3.3,1.4,2.2
2016-03-22,USGS,02266200,4.27,93.80,3.4,2.0,2.5
2016-03-23,USGS,02266200,4.10,93.78,3.4,1.9,2.4
2016-03-24,USGS,02266200,3.96,93.77,3.1,1.8,2.2
2016-03-25,USGS,02266200,4.68,93.83,2.8,1.7,2.2
2016-03-26,USGS,02266200,5.21,93.88,3.7,1.8,2.3
2016-03-27,USGS,02266200,6.28,93.96,3.0,1.6,2.1
2016-03-28,USGS,02266200,6.37,93.96,2.3,1.4,1.8
2016-03-29,USGS,02266200,7.03,94.01,3.5,1.5,2.0
2016-03-30,USGS,02266200,8.19,94.08,3.0,1.7,2.1
2016-03-31,USGS,02266200,8.28,94.09,2.9,1.6,2.1
2016-04-01,USGS,02266200,8.19,94.08,2.8,1.5,2.0
2016-04-02,USGS,02266200,8.67,94.11,2.2,1.4,1.7
2016-04-03,USGS,02266200,9.02,94.13,3.2,1.6,2.2
2016-04-04,USGS,02266200,8.83,94.12,3.3,1.9,2.5
2016-04-05,USGS,02266200,8.62,94.10,3.3,2.1,2.5
2016-04-06,USGS,02266200,8.35,94.09,3.4,2.0,2.5
2016-04-07,USGS,02266200,8.14,94.08,3.2,2.0,2.4
2016-04-08,USGS,02266200,7.78,94.06,3.2,1.9,2.3
2016-04-09,USGS,02266200,7.37,94.03,3.3,1.9,2.5
2016-04-10,USGS,02266200,6.97,94.01,3.5,2.2,2.6
2016-04-11,USGS,02266200,6.63,93.98,3.3,2.0,2.4
2016-04-12,USGS,02266200,6.29,93.96,3.1,1.8,2.3
2016-04-13,USGS,02266200,6.37,93.96,3.6,1.7,2.1
2016-04-14,USGS,02266200,7.93,94.06,2.8,1.6,2.0
2016-04-15,USGS,02266200,8.00,94.07,2.4,1.6,1.9
2016-04-16,USGS,02266200,7.80,94.07,2.6,1.6,2.0
2016-04-17,USGS,02266200,7.51,94.05,2.9,1.8,2.2
2016-04-18,USGS,02266200,7.17,94.03,3.0,1.9,2.2
2016-04-19,USGS,02266200,6.77,94.00,2.8,1.8,2.2
2016-04-20,USGS,02266200,6.37,93.98,2.9,1.8,2.2
2016-04-21,USGS,02266200,5.88,93.95,2.6,1.7,2.0
2016-04-22,USGS,02266200,5.47,93.92,2.6,1.5,1.9
2016-04-23,USGS,02266200,5.21,93.90,2.3,1.4,1.7
2016-04-24,USGS,02266200,4.89,93.87,2.4,1.4,1.7
2016-04-25,USGS,02266200,4.57,93.84,2.3,1.4,1.6
2016-04-26,USGS,02266200,4.16,93.82,2.3,1.3,1.7
2016-04-27,USGS,02266200,3.90,93.79,2.1,1.3,1.6
2016-04-28,USGS,02266200,3.65,93.76,2.1,1.2,1.5
2016-04-29,USGS,02266200,3.46,93.74,2.0,1.1,1.4
2016-04-30,USGS,02266200,3.14,93.71,1.8,1.1,1.4
2016-05-01,USGS,02266200,2.80,93.67,1.8,1.1,1.3
2016-05-02,USGS,02266200,2.80,93.67,2.8,1.1,1.3
2016-05-03,USGS,02266200,3.17,93.72,1.7,1.0,1.3
2016-05-04,USGS,02266200,3.28,93.73,2.1,1.0,1.4
2016-05-05,USGS,02266200,3.75,93.79,2.5,1.5,1.9
2016-05-06,USGS,02266200,3.52,93.77,2.6,1.6,2.0
2016-05-07,USGS,02266200,3.35,93.75,2.7,1.8,2.1
2016-05-08,USGS,02266200,3.08,93.72,2.6,1.7,2.0
2016-05-09,USGS,02266200,2.90,93.70,2.4,1.4,1.8
2016-05-10,USGS,02266200,2.68,93.67,2.0,1.3,1.6
2016-05-11,USGS,02266200,2.45,93.65,1.8,1.2,1.4
2016-05-12,USGS,02266200,2.27,93.62,1.8,1.2,1.4
2016-05-13,USGS,02266200,2.08,93.59,1.7,1.1,1.3
2016-05-14,USGS,02266200,1.92,93.56,1.6,1.1,1.2
2016-05-15,USGS,02266200,1.71,93.53,1.7,1.1,1.3
2016-05-16,USGS,02266200,1.59,93.51,1.6,1.1,1.3
2016-05-17,USGS,02266200,1.83,93.55,2.5,1.1,1.4
2016-05-18,USGS,02266200,2.63,93.68,2.1,1.3,1.6
2016-05-19,USGS,02266200,2.72,93.69,2.2,1.3,1.5
2016-05-20,USGS,02266200,2.93,93.73,2.0,1.3,1.5
2016-05-21,USGS,02266200,3.01,93.74,2.1,1.3,1.6
2016-05-22,USGS,02266200,2.88,93.73,2.0,1.3,1.6
2016-05-23,USGS,02266200,2.73,93.71,2.0,1.3,1.6
2016-05-24,USGS,02266200,2.51,93.68,2.0,1.3,1.5
2016-05-25,USGS,02266200,2.21,93.64,1.9,1.3,1.5
2016-05-26,USGS,02266200,2.00,93.61,1.8,1.2,1.5
2016-05-27,USGS,02266200,1.84,93.58,1.7,1.2,1.4
2016-05-28,USGS,02266200,1.69,93.55,1.6,1.1,1.3
2016-05-29,USGS,02266200,1.69,93.55,2.9,1.0,1.3
2016-05-30,USGS,02266200,1.92,93.60,1.8,1.2,1.4
2016-05-31,USGS,02266200,1.76,93.58,2.0,1.1,1.3
2016-06-01,USGS,02266200,1.79,93.58,1.7,1.1,1.3
2016-06-02,USGS,02266200,1.59,93.55,1.5,0.9,1.2
2016-06-03,USGS,02266200,1.48,93.52,1.3,0.9,1.0
2016-06-04,USGS,02266200,1.35,93.49,1.1,0.8,0.9
2016-06-05,USGS,02266200,1.30,93.48,1.1,0.8,0.9
2016-06-06,USGS,02266200,1.60,93.54,2.1,0.9,1.2
2016-06-07,USGS,02266200,2.79,93.72,2.0,1.3,1.6
2016-06-08,USGS,02266200,3.06,93.76,1.9,1.2,1.5
2016-06-09,USGS,02266200,3.19,93.77,1.7,1.3,1.5
2016-06-10,USGS,02266200,3.55,93.81,2.4,1.4,1.6
2016-06-11,USGS,02266200,4.19,93.88,1.9,1.3,1.6
2016-06-12,USGS,02266200,4.25,93.88,1.9,1.3,1.5
2016-06-13,USGS,02266200,4.37,93.89,2.2,1.2,1.5
2016-06-14,USGS,02266200,4.47,93.90,1.8,1.2,1.4
2016-06-15,USGS,02266200,4.15,93.87,1.7,1.1,1.3
2016-06-16,USGS,02266200,3.95,93.85,1.9,1.2,1.4
2016-06-17,USGS,02266200,3.72,93.82,1.9,1.2,1.5
2016-06-18,USGS,02266200,3.51,93.80,1.9,1.3,1.5
2016-06-19,USGS,02266200,3.45,93.79,2.0,1.3,1.6
2016-06-20,USGS,02266200,3.23,93.77,2.1,1.4,1.7
2016-06-21,USGS,02266200,2.94,93.73,2.1,1.5,1.7
2016-06-22,USGS,02266200,2.68,93.70,2.1,1.4,1.6
2016-06-23,USGS,02266200,2.44,93.67,1.8,1.2,1.4
2016-06-24,USGS,02266200,2.21,93.63,1.6,1.2,1.3
2016-06-25,USGS,02266200,2.02,93.60,1.6,1.1,1.2
2016-06-26,USGS,02266200,2.33,93.64,3.0,1.1,1.4
2016-06-27,USGS,02266200,2.89,93.72,2.0,1.4,1.6
2016-06-28,USGS,02266200,2.89,93.72,2.1,1.4,1.6
2016-06-29,USGS,02266200,2.70,93.69,2.0,1.3,1.6
2016-06-30,USGS,02266200,2.62,93.68,2.0,1.4,1.6
2016-07-01,USGS,02266200,2.57,93.67,1.9,1.4,1.6
2016-07-02,USGS,02266200,2.66,93.69,2.1,1.4,1.7
2016-07-03,USGS,02266200,2.62,93.68,2.2,1.4,1.7
2016-07-04,USGS,02266200,2.48,93.66,1.9,1.3,1.5
2016-07-05,USGS,02266200,2.35,93.64,1.8,1.2,1.4
2016-07-06,USGS,02266200,2.27,93.62,1.6,1.2,1.4
2016-07-07,USGS,02266200,2.15,93.60,1.7,1.2,1.3
2016-07-08,USGS,02266200,2.04,93.58,1.6,1.2,1.3
2016-07-09,USGS,02266200,1.93,93.57,1.8,1.2,1.3
2016-07-10,USGS,02266200,1.94,93.57,1.6,1.2,1.3
2016-07-11,USGS,02266200,1.78,93.54,1.6,1.2,1.3
2016-07-12,USGS,02266200,1.64,93.51,1.5,1.1,1.3
2016-07-13,USGS,02266200,1.63,93.51,1.6,1.2,1.3
2016-07-14,USGS,02266200,1.53,93.49,1.6,1.2,1.3
2016-07-15,USGS,02266200,1.44,93.47,1.5,1.2,1.3
2016-07-16,USGS,02266200,1.47,93.47,1.6,1.2,1.3
2016-07-17,USGS,02266200,1.49,93.47,1.6,1.1,1.3
2016-07-18,USGS,02266200,1.46,93.47,1.5,1.1,1.3
2016-07-19,USGS,02266200,1.46,93.47,1.6,1.3,1.4
2016-07-20,USGS,02266200,1.53,93.48,1.8,1.4,1.5
2016-07-21,USGS,02266200,1.58,93.49,1.7,1.3,1.5
2016-07-22,USGS,02266200,1.54,93.48,1.7,1.3,1.4
2016-07-23,USGS,02266200,1.55,93.49,1.8,1.4,1.5
2016-07-24,USGS,02266200,1.55,93.49,1.7,1.4,1.5
2016-07-25,USGS,02266200,1.52,93.48,1.7,1.3,1.5
2016-07-26,USGS,02266200,1.51,93.47,1.6,1.2,1.4
2016-07-27,USGS,02266200,1.40,93.44,1.5,1.1,1.3
2016-07-28,USGS,02266200,1.27,93.41,1.4,1.0,1.1
2016-07-29,USGS,02266200,1.17,93.39,1.2,1.0,1.1
2016-07-30,USGS,02266200,1.12,93.38,1.3,1.1,1.2
2016-07-31,USGS,02266200,1.04,93.36,1.4,1.1,1.2
2016-08-01,USGS,02266200,0.98,93.34,1.4,1.1,1.2
2016-08-02,USGS,02266200,0.92,93.33,1.3,1.0,1.1
2016-08-03,USGS,02266200,0.83,93.30,1.2,1.0,1.1
2016-08-04,USGS,02266200,0.80,93.28,1.2,1.0,1.1
2016-08-05,USGS,02266200,0.78,93.27,1.3,1.1,1.1
2016-08-06,USGS,02266200,0.77,93.27,1.2,1.1,1.2
2016-08-07,USGS,02266200,0.78,93.27,1.4,1.1,1.2
2016-08-08,USGS,02266200,0.79,93.27,1.4,1.1,1.2
2016-08-09,USGS,02266200,0.79,93.27,1.4,1.2,1.3
2016-08-10,USGS,02266200,0.77,93.27,1.4,1.1,1.2
2016-08-11,USGS,02266200,0.73,93.25,1.4,1.0,1.1
2016-08-12,USGS,02266200,0.73,93.26,1.3,1.0,1.1
2016-08-13,USGS,02266200,0.80,93.29,1.3,1.0,1.2
2016-08-14,USGS,02266200,0.96,93.33,2.7,1.0,1.3
2016-08-15,USGS,02266200,1.23,93.41,1.6,1.3,1.4
2016-08-16,USGS,02266200,1.26,93.42,1.6,1.3,1.4
2016-08-17,USGS,02266200,1.26,93.42,1.8,1.3,1.5
2016-08-18,USGS,02266200,1.20,93.41,1.6,1.3,1.4
2016-08-19,USGS,02266200,1.16,93.40,1.6,1.2,1.4
2016-08-20,USGS,02266200,1.08,93.38,1.4,1.1,1.2
2016-08-21,USGS,02266200,0.96,93.36,1.3,1.0,1.1
2016-08-22,USGS,02266200,0.87,93.33,1.2,0.9,1.0
2016-08-23,USGS,02266200,0.80,93.30,1.1,0.8,0.9
2016-08-24,USGS,02266200,0.83,93.31,1.4,0.8,1.0
2016-08-25,USGS,02266200,0.80,93.31,1.2,0.9,1.0
2016-08-26,USGS,02266200,0.69,93.28,1.0,0.8,0.9
2016-08-27,USGS,02266200,0.64,93.26,1.0,0.8,0.9
2016-08-28,USGS,02266200,0.60,93.24,1.0,0.7,0.8
2016-08-29,USGS,02266200,0.72,93.28,2.2,0.7,1.0
2016-08-30,USGS,02266200,0.93,93.36,2.1,1.1,1.3
2016-08-31,USGS,02266200,1.16,93.43,2.3,1.3,1.5
2016-09-01,USGS,02266200,1.78,93.56,3.0,1.4,1.7
2016-09-02,USGS,02266200,3.17,93.76,2.2,1.2,1.6
2016-09-03,USGS,02266200,3.47,93.80,1.7,1.0,1.3
2016-09-04,USGS,02266200,3.80,93.84,1.3,0.9,1.1
2016-09-05,USGS,02266200,4.84,93.94,1.6,0.8,1.1
2016-09-06,USGS,02266200,5.41,93.98,1.3,1.0,1.1
2016-09-07,USGS,02266200,5.66,94.00,1.3,0.9,1.1
2016-09-08,USGS,02266200,5.59,94.01,1.3,0.8,1.0
2016-09-09,USGS,02266200,5.54,94.00,1.2,0.8,1.0
2016-09-10,USGS,02266200,5.40,93.99,1.3,0.8,1.0
2016-09-11,USGS,02266200,5.15,93.97,1.1,0.8,0.9
2016-09-12,USGS,02266200,4.88,93.95,1.2,0.7,0.9
2016-09-13,USGS,02266200,4.92,93.96,2.6,0.8,1.1
2016-09-14,USGS,02266200,6.34,94.07,1.5,1.2,1.4
2016-09-15,USGS,02266200,6.44,94.08,1.6,1.2,1.3
2016-09-16,USGS,02266200,6.61,94.09,2.6,1.2,1.4
2016-09-17,USGS,02266200,6.96,94.12,1.6,1.3,1.4
2016-09-18,USGS,02266200,6.60,94.10,1.6,1.2,1.4
2016-09-19,USGS,02266200,9.82,94.22,4.8,1.2,1.8
2016-09-20,USGS,02266200,23.7,94.77,2.4,1.1,1.5
2016-09-21,USGS,02266200,26.2,94.83,1.2,0.7,0.9
2016-09-22,USGS,02266200,26.1,94.83,1.1,0.6,0.8
2016-09-23,USGS,02266200,24.8,94.80,1.1,0.7,0.9
2016-09-24,USGS,02266200,23.4,94.77,0.9,0.5,0.7
2016-09-25,USGS,02266200,22.1,94.74,0.8,0.5,0.6
2016-09-26,USGS,02266200,21.3,94.71,0.7,0.5,0.6
2016-09-27,USGS,02266200,21.1,94.71,1.3,0.5,0.9
2016-09-28,USGS,02266200,20.2,94.69,1.1,0.7,1.0
2016-09-29,USGS,02266200,19.8,94.68,1.1,0.6,0.8
2016-09-30,USGS,02266200,19.0,94.65,1.0,0.6,0.7
2016-10-01,USGS,02266200,19.5,94.66,2.5,0.7,1.0
2016-10-02,USGS,02266200,24.1,94.80,1.5,0.8,1.1
2016-10-03,USGS,02266200,23.6,94.78,1.0,0.7,0.9
2016-10-04,USGS,02266200,23.5,94.78,1.0,0.6,0.8
2016-10-05,USGS,02266200,24.2,94.80,1.0,0.7,0.8
2016-10-06,USGS,02266200,25.1,94.82,1.6,0.8,1.0
2016-10-07,USGS,02266200,36.5,95.05,1.4,0.8,1.0
2016-10-08,USGS,02266200,40.2,95.12,1.1,0.7,0.9
2016-10-09,USGS,02266200,40.4,95.12,1.0,0.8,0.9
2016-10-10,USGS,02266200,39.3,95.10,1.1,0.7,0.9
2016-10-11,USGS,02266200,37.2,95.07,1.1,0.8,1.0
2016-10-12,USGS,02266200,35.4,95.04,1.1,0.8,1.0
2016-10-13,USGS,02266200,33.3,95.00,1.0,0.8,0.9
2016-10-14,USGS,02266200,31.1,94.96,1.0,0.8,0.9
2016-10-15,USGS,02266200,29.6,94.93,1.0,0.8,0.9
2016-10-16,USGS,02266200,27.5,94.89,1.0,0.8,0.9
2016-10-17,USGS,02266200,25.8,94.85,1.0,0.8,0.9
2016-10-18,USGS,02266200,24.1,94.81,1.0,0.8,0.8
2016-10-19,USGS,02266200,22.5,94.78,1.0,0.8,0.9
2016-10-20,USGS,02266200,21.0,94.74,1.0,0.8,0.9
2016-10-21,USGS,02266200,19.7,94.70,1.1,0.8,1.0
2016-10-22,USGS,02266200,18.5,94.67,1.3,0.9,1.1
2016-10-23,USGS,02266200,17.2,94.63,1.4,1.1,1.2
2016-10-24,USGS,02266200,16.1,94.59,1.4,1.2,1.3
2016-10-25,USGS,02266200,15.2,94.56,1.4,1.2,1.3
2016-10-26,USGS,02266200,14.4,94.52,1.4,1.2,1.3
2016-10-27,USGS,02266200,13.6,94.49,1.4,1.1,1.2
2016-10-28,USGS,02266200,13.0,94.46,1.4,1.1,1.2
2016-10-29,USGS,02266200,12.2,94.43,1.4,1.1,1.2
2016-10-30,USGS,02266200,11.5,94.40,1.4,1.1,1.2
2016-10-31,USGS,02266200,10.9,94.37,1.4,1.2,1.3
2016-11-01,USGS,02266200,10.3,94.33,1.5,1.2,1.3
2016-11-02,USGS,02266200,9.88,94.31,1.5,1.2,1.3
2016-11-03,USGS,02266200,9.43,94.28,1.4,1.2,1.3
2016-11-04,USGS,02266200,8.95,94.25,1.6,1.2,1.4
2016-11-05,USGS,02266200,8.53,94.22,1.6,1.3,1.4
2016-11-06,USGS,02266200,8.10,94.19,1.6,1.4,1.5
2016-11-07,USGS,02266200,7.69,94.16,1.7,1.4,1.5
2016-11-08,USGS,02266200,7.24,94.13,1.8,1.5,1.6
2016-11-09,USGS,02266200,6.89,94.10,1.8,1.5,1.6
2016-11-10,USGS,02266200,6.59,94.08,1.8,1.5,1.6
2016-11-11,USGS,02266200,6.24,94.05,2.0,1.7,1.8
2016-11-12,USGS,02266200,5.91,94.02,2.2,1.8,1.9
2016-11-13,USGS,02266200,5.61,94.00,2.2,1.7,1.9
2016-11-14,USGS,02266200,5.45,93.98,1.9,1.6,1.7
2016-11-15,USGS,02266200,5.26,93.96,2.1,1.6,1.9
2016-11-16,USGS,02266200,4.97,93.93,2.3,1.9,2.1
2016-11-17,USGS,02266200,4.69,93.90,2.4,1.9,2.1
2016-11-18,USGS,02266200,4.52,93.88,2.3,2.0,2.1
2016-11-19,USGS,02266200,4.33,93.86,2.4,2.0,2.2
2016-11-20,USGS,02266200,4.11,93.83,2.7,2.0,2.4
2016-11-21,USGS,02266200,3.86,93.81,3.3,2.6,2.9
2016-11-22,USGS,02266200,3.68,93.78,3.4,2.9,3.1
2016-11-23,USGS,02266200,3.57,93.77,3.1,2.5,2.9
2016-11-24,USGS,02266200,3.51,93.75,2.7,2.3,2.5
2016-11-25,USGS,02266200,3.42,93.74,2.5,2.1,2.3
2016-11-26,USGS,02266200,3.34,93.73,2.5,2.1,2.2
2016-11-27,USGS,02266200,3.29,93.72,2.6,2.1,2.3
2016-11-28,USGS,02266200,3.29,93.71,2.6,2.1,2.3
2016-11-29,USGS,02266200,3.30,93.71,2.3,1.8,2.1
2016-11-30,USGS,02266200,3.27,93.70,2.0,1.6,1.8
2016-12-01,USGS,02266200,3.19,93.69,1.9,1.5,1.7
2016-12-02,USGS,02266200,3.04,93.67,2.2,1.5,1.9
2016-12-03,USGS,02266200,2.90,93.65,2.4,2.0,2.1
2016-12-04,USGS,02266200,2.77,93.64,2.3,1.8,2.1
2016-12-05,USGS,02266200,2.67,93.62,2.0,1.6,1.8
2016-12-06,USGS,02266200,2.90,93.65,2.0,1.2,1.5
2016-12-07,USGS,02266200,3.06,93.67,1.6,1.2,1.4
2016-12-08,USGS,02266200,2.94,93.66,2.0,1.3,1.7
2016-12-09,USGS,02266200,2.91,93.65,2.5,1.6,2.1
2016-12-10,USGS,02266200,2.87,93.65,2.8,2.2,2.5
2016-12-11,USGS,02266200,2.84,93.64,2.6,1.9,2.3
2016-12-12,USGS,02266200,2.83,93.64,2.2,1.6,1.9
2016-12-13,USGS,02266200,2.77,93.63,2.0,1.6,1.8
2016-12-14,USGS,02266200,2.69,93.62,2.0,1.5,1.7
2016-12-15,USGS,02266200,2.61,93.61,2.0,1.5,1.7
2016-12-16,USGS,02266200,2.48,93.59,2.3,1.7,2.0
2016-12-17,USGS,02266200,2.39,93.58,2.1,1.6,1.8
2016-12-18,USGS,02266200,2.32,93.56,1.8,1.3,1.5
2016-12-19,USGS,02266200,2.27,93.56,1.7,1.3,1.4
2016-12-20,USGS,02266200,2.34,93.56,1.7,1.3,1.5
2016-12-21,USGS,02266200,2.28,93.55,2.2,1.5,1.9
2016-12-22,USGS,02266200,2.18,93.54,2.4,1.9,2.1
2016-12-23,USGS,02266200,2.11,93.53,2.5,1.9,2.2
2016-12-24,USGS,02266200,2.05,93.52,2.3,1.7,2.0
2016-12-25,USGS,02266200,2.00,93.51,2.1,1.5,1.8
2016-12-26,USGS,02266200,1.95,93.50,2.0,1.5,1.7
2016-12-27,USGS,02266200,1.92,93.49,1.9,1.5,1.7
2016-12-28,USGS,02266200,1.85,93.48,2.0,1.4,1.6
2016-12-29,USGS,02266200,1.78,93.47,2.0,1.6,1.8
2016-12-30,USGS,02266200,1.74,93.46,2.9,1.5,2.3
2016-12-31,USGS,02266200,1.67,93.44,3.4,2.6,3.0
2017-01-01,USGS,02266200,1.64,93.44,3.0,2.2,2.6
2017-01-02,USGS,02266200,1.62,93.43,2.6,1.9,2.3
2017-01-03,USGS,02266200,1.61,93.43,2.0,1.5,1.8
2017-01-04,USGS,02266200,1.61,93.43,2.0,1.5,1.8
2017-01-05,USGS,02266200,1.56,93.42,2.4,1.7,2.0
2017-01-06,USGS,02266200,1.49,93.40,2.7,1.8,2.2
2017-01-07,USGS,02266200,2.13,93.52,3.1,2.1,2.5
2017-01-08,USGS,02266200,2.18,93.53,4.4,2.8,3.8
2017-01-09,USGS,02266200,2.26,93.54,4.8,4.1,4.4
2017-01-10,USGS,02266200,2.34,93.55,4.4,3.6,4.1
2017-01-11,USGS,02266200,2.40,93.56,4.0,3.2,3.7
2017-01-12,USGS,02266200,2.41,93.56,3.8,2.9,3.4
2017-01-13,USGS,02266200,2.41,93.56,3.3,2.6,3.0
2017-01-14,USGS,02266200,2.44,93.56,3.2,2.5,2.7
2017-01-15,USGS,02266200,2.43,93.56,3.0,2.4,2.6
2017-01-16,USGS,02266200,2.39,93.55,3.0,2.3,2.5
2017-01-17,USGS,02266200,2.32,93.54,3.0,2.2,2.5
2017-01-18,USGS,02266200,2.25,93.53,2.9,2.2,2.4
2017-01-19,USGS,02266200,2.22,93.52,2.7,2.0,2.4
2017-01-20,USGS,02266200,2.16,93.51,2.6,2.0,2.3
2017-01-21,USGS,02266200,2.09,93.50,2.5,1.9,2.2
2017-01-22,USGS,02266200,2.17,93.51,2.3,1.8,2.0
2017-01-23,USGS,02266200,2.55,93.57,2.6,1.2,2.1
2017-01-24,USGS,02266200,2.38,93.54,3.0,2.1,2.5
2017-01-25,USGS,02266200,2.30,93.53,3.3,2.4,2.8
2017-01-26,USGS,02266200,2.26,93.52,3.1,2.1,2.5
2017-01-27,USGS,02266200,2.19,93.51,3.2,2.1,2.6
2017-01-28,USGS,02266200,2.08,93.49,4.0,2.7,3.3
2017-01-29,USGS,02266200,2.19,93.51,4.3,3.5,3.8
2017-01-30,USGS,02266200,2.15,93.50,4.6,3.8,4.1
2017-01-31,USGS,02266200,2.05,93.49,4.7,3.7,4.2
2017-02-01,USGS,02266200,2.00,93.48,4.4,3.6,3.9
2017-02-02,USGS,02266200,1.95,93.47,4.1,3.2,3.6
2017-02-03,USGS,02266200,1.89,93.46,3.7,2.8,3.2
2017-02-04,USGS,02266200,1.83,93.45,3.5,2.7,3.0
2017-02-05,USGS,02266200,1.78,93.43,3.5,2.6,2.9
2017-02-06,USGS,02266200,1.72,93.42,3.4,2.5,2.8
2017-02-07,USGS,02266200,1.65,93.41,2.9,2.0,2.5
2017-02-08,USGS,02266200,1.92,93.46,3.0,2.0,2.4
2017-02-09,USGS,02266200,1.87,93.45,2.6,1.8,2.1
2017-02-10,USGS,02266200,1.72,93.42,3.2,1.9,2.6
2017-02-11,USGS,02266200,1.63,93.40,3.4,2.4,2.9
2017-02-12,USGS,02266200,1.55,93.39,3.3,2.1,2.7
2017-02-13,USGS,02266200,1.50,93.37,3.0,2.2,2.5
2017-02-14,USGS,02266200,1.45,93.36,3.0,2.0,2.5
2017-02-15,USGS,02266200,1.40,93.35,2.9,2.0,2.3
2017-02-16,USGS,02266200,1.33,93.34,3.0,2.1,2.5
2017-02-17,USGS,02266200,1.25,93.32,3.6,2.6,3.0
2017-02-18,USGS,02266200,1.19,93.30,3.6,2.6,3.1
2017-02-19,USGS,02266200,1.21,93.31,3.0,2.3,2.6
2017-02-20,USGS,02266200,1.17,93.29,3.0,2.2,2.5
2017-02-21,USGS,02266200,1.14,93.29,2.9,2.1,2.4
2017-02-22,USGS,02266200,1.36,93.33,3.9,2.1,2.6
2017-02-23,USGS,02266200,2.52,93.54,3.7,2.4,3.1
2017-02-24,USGS,02266200,2.42,93.52,3.3,2.1,2.5
2017-02-25,USGS,02266200,2.36,93.51,3.0,2.1,2.5
2017-02-26,USGS,02266200,2.30,93.50,3.6,2.3,2.8
2017-02-27,USGS,02266200,2.22,93.49,3.6,2.4,3.0
2017-02-28,USGS,02266200,2.19,93.49,3.2,2.1,2.5
2017-03-01,USGS,02266200,2.13,93.48,2.8,2.0,2.3
2017-03-02,USGS,02266200,2.08,93.47,2.9,1.8,2.2
2017-03-03,USGS,02266200,1.99,93.45,3.3,1.8,2.5
2017-03-04,USGS,02266200,1.88,93.43,3.8,2.6,3.1
2017-03-05,USGS,02266200,1.81,93.42,3.7,2.8,3.1
2017-03-06,USGS,02266200,1.73,93.40,3.6,2.7,3.0
2017-03-07,USGS,02266200,1.66,93.39,3.3,2.5,2.9
2017-03-08,USGS,02266200,1.59,93.38,3.1,2.1,2.6
2017-03-09,USGS,02266200,1.48,93.36,2.8,2.0,2.3
2017-03-10,USGS,02266200,1.38,93.35,2.8,1.9,2.2
2017-03-11,USGS,02266200,1.28,93.33,2.8,2.0,2.3
2017-03-12,USGS,02266200,1.20,93.32,2.6,2.0,2.3
2017-03-13,USGS,02266200,1.14,93.31,2.8,2.2,2.4
2017-03-14,USGS,02266200,1.13,93.32,3.3,2.2,2.7
2017-03-15,USGS,02266200,1.00,93.29,4.0,2.6,3.4
2017-03-16,USGS,02266200,0.90,93.27,4.6,3.5,4.1
2017-03-17,USGS,02266200,0.84,93.26,4.7,3.5,4.2
2017-03-18,USGS,02266200,0.78,93.25,4.2,3.0,3.6
2017-03-19,USGS,02266200,0.74,93.24,3.5,2.7,3.1
2017-03-20,USGS,02266200,0.68,93.23,3.6,2.7,3.1
2017-03-21,USGS,02266200,0.62,93.21,3.5,2.5,2.9
2017-03-22,USGS,02266200,0.58,93.20,3.2,2.1,2.6
2017-03-23,USGS,02266200,0.55,93.20,2.7,2.0,2.3
2017-03-24,USGS,02266200,0.51,93.19,2.9,2.2,2.4
2017-03-25,USGS,02266200,0.46,93.17,3.0,2.1,2.4
2017-03-26,USGS,02266200,0.42,93.15,2.7,2.0,2.3
2017-03-27,USGS,02266200,0.39,93.15,2.7,1.9,2.2
2017-03-28,USGS,02266200,0.36,93.13,2.6,1.8,2.1
2017-03-29,USGS,02266200,0.33,93.12,2.5,1.7,2.0
2017-03-30,USGS,02266200,0.30,93.11,2.5,1.7,2.0
2017-03-31,USGS,02266200,0.27,93.10,2.4,1.6,1.9
2017-04-01,USGS,02266200,0.25,93.09,2.6,1.6,1.8
2017-04-02,USGS,02266200,0.21,93.07,2.4,1.5,1.8
2017-04-03,USGS,02266200,0.19,93.05,2.1,1.5,1.7
2017-04-04,USGS,02266200,0.17,93.04,2.2,1.5,1.7
2017-04-05,USGS,02266200,0.17,93.04,2.6,1.4,1.7
2017-04-06,USGS,02266200,0.16,93.05,2.7,1.3,1.7
2017-04-07,USGS,02266200,0.14,93.03,3.3,1.7,2.2
2017-04-08,USGS,02266200,0.12,93.01,3.6,2.0,2.5
2017-04-09,USGS,02266200,0.11,93.00,3.5,1.9,2.4
2017-04-10,USGS,02266200,0.11,93.01,2.7,1.8,2.1
2017-04-11,USGS,02266200,0.11,93.02,,,
2017-04-12,USGS,02266200,0.10,93.01,,,
2017-04-13,USGS,02266200,0.08,92.97,,,
2017-04-14,USGS,02266200,0.07,92.96,,,
2017-04-15,USGS,02266200,0.06,92.94,,,
2017-04-16,USGS,02266200,0.05,92.92,,,
2017-04-17,USGS,02266200,0.05,92.92,,,
2017-04-18,USGS,02266200,0.05,92.92,,,
